RequestID,Boro,Date,Yr,M,D,SegmentID,WktGeom,street,fromSt,toSt,morning,afternoon,evening,total_7_24,directions_n,direction_coverage
36179,Brooklyn,2023-06-04,2023,6,4,115582,POINT (1018966.3467265358 190307.77276128004),JAMAICA AVENUE,Euclid Avenue,Crescent Street,987.0,2398.0,1867.0,5252.0,1,one_direction
36179,Brooklyn,2023-06-04,2023,6,4,128768,POINT (1016787.9863509124 181688.32005456314),ASHFORD STREET,New Lots Avenue,Alley,445.0,869.0,580.0,1894.0,1,one_direction
36179,Brooklyn,2023-06-05,2023,6,5,115582,POINT (1018966.3467265358 190307.77276128004),JAMAICA AVENUE,Euclid Avenue,Crescent Street,1488.0,2767.0,1968.0,6223.0,1,one_direction
36179,Manhattan,2023-05-24,2023,5,24,70915,POINT (1001064.4614978336 246298.1775532012),BROADWAY,8 Avenue Line,8 Avenue Line,1958.0,2137.0,1526.0,5621.0,1,one_direction
36179,Manhattan,2023-05-24,2023,5,24,106224,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,6810.0,9588.0,7835.0,24233.0,2,two_directions
36179,Manhattan,2023-05-25,2023,5,25,70915,POINT (1001064.4614978336 246298.1775532012),BROADWAY,8 Avenue Line,8 Avenue Line,1901.0,1836.0,1435.0,5172.0,1,one_direction
36179,Manhattan,2023-05-25,2023,5,25,106224,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,7032.0,9448.0,7735.0,24215.0,2,two_directions
36179,Manhattan,2023-05-26,2023,5,26,70915,POINT (1001064.4614978336 246298.1775532012),BROADWAY,8 Avenue Line,8 Avenue Line,1795.0,1847.0,1737.0,5379.0,1,one_direction
36179,Manhattan,2023-05-26,2023,5,26,106224,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,7020.0,9994.0,7158.0,24172.0,2,two_directions
36179,Manhattan,2023-05-27,2023,5,27,70915,POINT (1001064.4614978336 246298.1775532012),BROADWAY,8 Avenue Line,8 Avenue Line,1262.0,1865.0,1731.0,4858.0,1,one_direction
36179,Manhattan,2023-05-27,2023,5,27,106224,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,4970.0,9140.0,6586.0,20696.0,2,two_directions
36179,Manhattan,2023-05-28,2023,5,28,70915,POINT (1001064.4614978336 246298.1775532012),BROADWAY,8 Avenue Line,8 Avenue Line,953.0,1629.0,1507.0,4089.0,1,one_direction
36179,Manhattan,2023-05-28,2023,5,28,106224,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,3963.0,8871.0,6735.0,19569.0,2,two_directions
36179,Manhattan,2023-05-29,2023,5,29,34338,POINT (987861.139171362 220283.7730809795),AMSTERDAM AVENUE,West 60 Street,West 61 Street,4097.0,6322.0,4901.0,15320.0,1,one_direction
36179,Manhattan,2023-06-05,2023,6,5,33068,POINT (988461.3035667035 201445.2673191571),CLINTON STREET,Stanton Street,Rivington Street,2512.0,3275.0,3005.0,8792.0,1,one_direction
36179,Manhattan,2023-06-06,2023,6,6,33068,POINT (988461.3035667035 201445.2673191571),CLINTON STREET,Stanton Street,Rivington Street,2513.0,3152.0,3114.0,8779.0,1,one_direction
36179,Manhattan,2023-06-07,2023,6,7,33068,POINT (988461.3035667035 201445.2673191571),CLINTON STREET,Stanton Street,Rivington Street,2417.0,3063.0,3129.0,8609.0,1,one_direction
36179,Manhattan,2023-06-08,2023,6,8,33068,POINT (988461.3035667035 201445.2673191571),CLINTON STREET,Stanton Street,Rivington Street,2617.0,3341.0,3096.0,9054.0,1,one_direction
36179,Queens,2023-03-30,2023,3,30,141367,POINT (1013843.067320377 189249.1128744095),JACKIE ROBINSON PARKWAY,Dead end,Dead End,9974.0,14512.0,11284.0,35770.0,1,one_direction
36179,Queens,2023-03-30,2023,3,30,141368,POINT (1013863.022665683 189322.08862438225),JACKIE ROBINSON PARKWAY,Dead End,Mt Judah Cemetery Boundary,11530.0,12874.0,10248.0,34652.0,1,one_direction
36179,Queens,2023-03-30,2023,3,30,143961,POINT (1015409.0884345148 204350.1023160981),LONG ISLAND EXPRESSWAY,Dead End,74 Street,3430.0,977.0,3878.0,8285.0,1,one_direction
36179,Queens,2023-03-30,2023,3,30,174904,POINT (1015366.8530253103 204474.92114100757),LONG ISLAND EXPWY ET 19 WB,74 Street,Dead End,3932.0,5215.0,3521.0,12668.0,1,one_direction
36179,Queens,2023-04-04,2023,4,4,141367,POINT (1013843.067320377 189249.1128744095),JACKIE ROBINSON PARKWAY,Dead end,Dead End,9224.0,14865.0,10874.0,34963.0,1,one_direction
36179,Queens,2023-04-04,2023,4,4,141368,POINT (1013863.022665683 189322.08862438225),JACKIE ROBINSON PARKWAY,Dead End,Mt Judah Cemetery Boundary,11015.0,12382.0,8811.0,32208.0,1,one_direction
36179,Queens,2023-04-04,2023,4,4,174904,POINT (1015366.8530253103 204474.92114100757),LONG ISLAND EXPWY ET 19 WB,74 Street,Dead End,4044.0,5375.0,4127.0,13546.0,1,one_direction
36179,Queens,2023-04-05,2023,4,5,141367,POINT (1013843.067320377 189249.1128744095),JACKIE ROBINSON PARKWAY,Dead end,Dead End,9121.0,13806.0,10201.0,33128.0,1,one_direction
36179,Queens,2023-04-05,2023,4,5,141368,POINT (1013863.022665683 189322.08862438225),JACKIE ROBINSON PARKWAY,Dead End,Mt Judah Cemetery Boundary,10191.0,11768.0,8559.0,30518.0,1,one_direction
36179,Queens,2023-04-05,2023,4,5,143961,POINT (1015409.0884345148 204350.1023160981),LONG ISLAND EXPRESSWAY,Dead End,74 Street,0.0,10981.0,7224.0,18205.0,1,one_direction
36179,Queens,2023-04-05,2023,4,5,174904,POINT (1015366.8530253103 204474.92114100757),LONG ISLAND EXPWY ET 19 WB,74 Street,Dead End,3933.0,5431.0,3956.0,13320.0,1,one_direction
36179,Queens,2023-04-18,2023,4,18,135025,POINT (1033996.7401884315 156266.3636655733),CROSS BAY BOULEVARD,Dead End,Broad Channel Island Shoreline,2460.0,4231.0,2903.0,9594.0,1,one_direction
36179,Queens,2023-04-18,2023,4,18,140473,POINT (1010346.2616429372 207876.17046767005),BROOKLYN QUEENS EXPRESSWAY,Dead end,Dead End,12969.0,10308.0,12686.0,35963.0,1,one_direction
36179,Queens,2023-04-18,2023,4,18,144331,POINT (1010313.0076932334 207917.47399859564),BROOKLYN QUEENS EXPRESSWAY,Dead End,Dead end,9919.0,15767.0,15790.0,41476.0,1,one_direction
36179,Queens,2023-04-18,2023,4,18,150389,POINT (1034040.036868369 156285.4275618372),CROSS BAY BOULEVARD,Dead End,Broad Channel Island Shoreline,3766.0,4138.0,1747.0,9651.0,1,one_direction
36179,Queens,2023-04-19,2023,4,19,135025,POINT (1033996.7401884315 156266.3636655733),CROSS BAY BOULEVARD,Dead End,Broad Channel Island Shoreline,2560.0,4376.0,2990.0,9926.0,1,one_direction
36179,Queens,2023-04-19,2023,4,19,140473,POINT (1010346.2616429372 207876.17046767005),BROOKLYN QUEENS EXPRESSWAY,Dead end,Dead End,13107.0,6681.0,16060.0,35848.0,1,one_direction
36179,Queens,2023-04-19,2023,4,19,144331,POINT (1010313.0076932334 207917.47399859564),BROOKLYN QUEENS EXPRESSWAY,Dead End,Dead end,13594.0,18102.0,15348.0,47044.0,1,one_direction
36179,Queens,2023-04-19,2023,4,19,150389,POINT (1034040.036868369 156285.4275618372),CROSS BAY BOULEVARD,Dead End,Broad Channel Island Shoreline,3779.0,4237.0,1825.0,9841.0,1,one_direction
36179,Queens,2023-04-20,2023,4,20,135025,POINT (1033996.7401884315 156266.3636655733),CROSS BAY BOULEVARD,Dead End,Broad Channel Island Shoreline,2404.0,4320.0,3098.0,9822.0,1,one_direction
36179,Queens,2023-04-20,2023,4,20,140473,POINT (1010346.2616429372 207876.17046767005),BROOKLYN QUEENS EXPRESSWAY,Dead end,Dead End,15779.0,14036.0,13670.0,43485.0,1,one_direction
36179,Queens,2023-04-20,2023,4,20,144331,POINT (1010313.0076932334 207917.47399859564),BROOKLYN QUEENS EXPRESSWAY,Dead End,Dead end,11816.0,17766.0,15959.0,45541.0,1,one_direction
36179,Queens,2023-04-20,2023,4,20,150389,POINT (1034040.036868369 156285.4275618372),CROSS BAY BOULEVARD,Dead End,Broad Channel Island Shoreline,3784.0,4516.0,2116.0,10416.0,1,one_direction
36179,Queens,2023-04-25,2023,4,25,134071,POINT (1029710.5751552226 206636.25004324925),VAN WYCK EXPRESSWAY,Dead End,Dead end,13121.0,17046.0,14320.0,44487.0,1,one_direction
36179,Queens,2023-04-25,2023,4,25,138766,POINT (1035854.6105769284 200112.1762885384),GRAND CENTRAL PARKWAY,Dead End,Dead end,4660.0,2962.0,10136.0,17758.0,1,one_direction
36179,Queens,2023-04-25,2023,4,25,139069,POINT (1035852.0563073272 200167.76815625254),GRAND CENTRAL PARKWAY,Dead End,Dead end,0.0,6542.0,10711.0,17253.0,1,one_direction
36179,Queens,2023-04-25,2023,4,25,139317,POINT (1029764.5558550587 206620.68480365377),VAN WYCK EXPRESSWAY,Dead end,Dead End,10745.0,15360.0,15349.0,41454.0,1,one_direction
36179,Queens,2023-04-26,2023,4,26,134071,POINT (1029710.5751552226 206636.25004324925),VAN WYCK EXPRESSWAY,Dead End,Dead end,13650.0,16919.0,14676.0,45245.0,1,one_direction
36179,Queens,2023-04-26,2023,4,26,138766,POINT (1035854.6105769284 200112.1762885384),GRAND CENTRAL PARKWAY,Dead End,Dead end,2667.0,4390.0,9834.0,16891.0,1,one_direction
36179,Queens,2023-04-26,2023,4,26,139069,POINT (1035852.0563073272 200167.76815625254),GRAND CENTRAL PARKWAY,Dead End,Dead end,0.0,5494.0,9263.0,14757.0,1,one_direction
36179,Queens,2023-04-26,2023,4,26,139317,POINT (1029764.5558550587 206620.68480365377),VAN WYCK EXPRESSWAY,Dead end,Dead End,11356.0,10565.0,13482.0,35403.0,1,one_direction
36179,Queens,2023-04-27,2023,4,27,138766,POINT (1035854.6105769284 200112.1762885384),GRAND CENTRAL PARKWAY,Dead End,Dead end,964.0,1812.0,8107.0,10883.0,1,one_direction
36179,Queens,2023-06-09,2023,6,9,56986,POINT (1037393.5788561384 191816.9184522191),LIBERTY AVENUE,Pinegrove Street,Inwood Street,1703.0,2346.0,2040.0,6089.0,1,one_direction
36190,Brooklyn,2023-04-27,2023,4,27,30683,POINT (995217.7671686724 195123.25472860486),BQE EB EN WILLIAMSBURG STREET E,Hewes Street,Bedford Avenue,5081.0,5436.0,5897.0,16414.0,1,one_direction
36190,Brooklyn,2023-04-27,2023,4,27,133936,POINT (978016.1137508582 165510.0722486327),GOWANUS EP WB EN FT HAMILTON PY,Dead End,Gowanus Expressway,3797.0,5605.0,4550.0,13952.0,1,one_direction
36190,Brooklyn,2023-04-27,2023,4,27,161164,POINT (975499.9554217118 173170.2859814083),BELT PARKWAY EB EN RIDGE BLVD,Dead End,Dead end,3335.0,4863.0,3291.0,11489.0,1,one_direction
36190,Brooklyn,2023-04-28,2023,4,28,28637,POINT (998290.0979931495 170437.75728104395),FLATBUSH AVENUE,Glenwood Road,East 29 Street,6033.0,6533.0,6052.0,18618.0,2,two_directions
36190,Brooklyn,2023-04-28,2023,4,28,9003591,POINT (999725.6730184525 192836.2813155484),MYRTLE AVENUE,Throop Avenue,Tompkins Houses Pedestrian Path,2493.0,3302.0,3320.0,9115.0,2,two_directions
36190,Brooklyn,2023-04-29,2023,4,29,28637,POINT (998290.0979931495 170437.75728104395),FLATBUSH AVENUE,Glenwood Road,East 29 Street,5411.0,6880.0,6356.0,18647.0,2,two_directions
36190,Brooklyn,2023-04-29,2023,4,29,9003591,POINT (999725.6730184525 192836.2813155484),MYRTLE AVENUE,Throop Avenue,Tompkins Houses Pedestrian Path,1919.0,3460.0,2788.0,8167.0,2,two_directions
36190,Brooklyn,2023-04-30,2023,4,30,28637,POINT (998290.0979931495 170437.75728104395),FLATBUSH AVENUE,Glenwood Road,East 29 Street,5019.0,6831.0,6604.0,18454.0,2,two_directions
36190,Brooklyn,2023-04-30,2023,4,30,9003591,POINT (999725.6730184525 192836.2813155484),MYRTLE AVENUE,Throop Avenue,Tompkins Houses Pedestrian Path,1497.0,2894.0,2172.0,6563.0,2,two_directions
36190,Brooklyn,2023-05-01,2023,5,1,28637,POINT (998290.0979931495 170437.75728104395),FLATBUSH AVENUE,Glenwood Road,East 29 Street,6033.0,6855.0,6123.0,19011.0,2,two_directions
36190,Brooklyn,2023-05-01,2023,5,1,9003591,POINT (999725.6730184525 192836.2813155484),MYRTLE AVENUE,Throop Avenue,Tompkins Houses Pedestrian Path,2282.0,3270.0,2184.0,7736.0,2,two_directions
36190,Brooklyn,2023-05-02,2023,5,2,28637,POINT (998290.0979931495 170437.75728104395),FLATBUSH AVENUE,Glenwood Road,East 29 Street,6040.0,6803.0,6057.0,18900.0,2,two_directions
36190,Brooklyn,2023-05-02,2023,5,2,9003591,POINT (999725.6730184525 192836.2813155484),MYRTLE AVENUE,Throop Avenue,Tompkins Houses Pedestrian Path,2388.0,3175.0,2154.0,7717.0,2,two_directions
36190,Brooklyn,2023-05-03,2023,5,3,28637,POINT (998290.0979931495 170437.75728104395),FLATBUSH AVENUE,Glenwood Road,East 29 Street,5946.0,6802.0,6098.0,18846.0,2,two_directions
36190,Brooklyn,2023-05-03,2023,5,3,9003591,POINT (999725.6730184525 192836.2813155484),MYRTLE AVENUE,Throop Avenue,Tompkins Houses Pedestrian Path,2190.0,3142.0,2268.0,7600.0,2,two_directions
36190,Brooklyn,2023-05-04,2023,5,4,28637,POINT (998290.0979931495 170437.75728104395),FLATBUSH AVENUE,Glenwood Road,East 29 Street,6132.0,6798.0,6016.0,18946.0,2,two_directions
36190,Brooklyn,2023-05-04,2023,5,4,9003591,POINT (999725.6730184525 192836.2813155484),MYRTLE AVENUE,Throop Avenue,Tompkins Houses Pedestrian Path,2503.0,3221.0,2370.0,8094.0,2,two_directions
36190,Brooklyn,2023-05-05,2023,5,5,136426,POINT (993737.2065129309 153954.92937729936),OCEAN PARKWAY,Parkway Court,Avenue Y,542.0,683.0,331.0,1556.0,1,one_direction
36190,Brooklyn,2023-05-05,2023,5,5,163568,POINT (991822.3175400647 171004.37029501557),OCEAN PARKWAY,Ditmas Avenue,Dead end,540.0,664.0,464.0,1668.0,1,one_direction
36190,Brooklyn,2023-05-05,2023,5,5,167107,POINT (1007710.5491228423 159113.99335962714),FLATBUSH AVENUE,Dead End,Belt Parkway Exit 11 North Wb,15972.0,19980.0,14701.0,50653.0,2,two_directions
36190,Brooklyn,2023-05-05,2023,5,5,9003591,POINT (999725.6730184525 192836.2813155484),MYRTLE AVENUE,Throop Avenue,Tompkins Houses Pedestrian Path,2470.0,3497.0,3254.0,9221.0,2,two_directions
36190,Brooklyn,2023-05-06,2023,5,6,136426,POINT (993737.2065129309 153954.92937729936),OCEAN PARKWAY,Parkway Court,Avenue Y,183.0,380.0,331.0,894.0,1,one_direction
36190,Brooklyn,2023-05-06,2023,5,6,150051,POINT (1000710.2377161981 183056.38482846253),EASTERN PARKWAY,Albany Avenue,Kingston Avenue,464.0,885.0,863.0,2212.0,2,two_directions
36190,Brooklyn,2023-05-06,2023,5,6,163568,POINT (991822.3175400647 171004.37029501557),OCEAN PARKWAY,Ditmas Avenue,Dead end,238.0,434.0,470.0,1142.0,1,one_direction
36190,Brooklyn,2023-05-06,2023,5,6,167107,POINT (1007710.5491228423 159113.99335962714),FLATBUSH AVENUE,Dead End,Belt Parkway Exit 11 North Wb,12399.0,18277.0,15611.0,46287.0,2,two_directions
36190,Brooklyn,2023-05-06,2023,5,6,9003591,POINT (999725.6730184525 192836.2813155484),MYRTLE AVENUE,Throop Avenue,Tompkins Houses Pedestrian Path,1902.0,3413.0,2962.0,8277.0,2,two_directions
36190,Brooklyn,2023-05-07,2023,5,7,136426,POINT (993737.2065129309 153954.92937729936),OCEAN PARKWAY,Parkway Court,Avenue Y,308.0,565.0,386.0,1259.0,1,one_direction
36190,Brooklyn,2023-05-07,2023,5,7,150051,POINT (1000710.2377161981 183056.38482846253),EASTERN PARKWAY,Albany Avenue,Kingston Avenue,607.0,1299.0,1030.0,2936.0,2,two_directions
36190,Brooklyn,2023-05-07,2023,5,7,163568,POINT (991822.3175400647 171004.37029501557),OCEAN PARKWAY,Ditmas Avenue,Dead end,382.0,635.0,501.0,1518.0,1,one_direction
36190,Brooklyn,2023-05-07,2023,5,7,167107,POINT (1007710.5491228423 159113.99335962714),FLATBUSH AVENUE,Dead End,Belt Parkway Exit 11 North Wb,11319.0,17837.0,13833.0,42989.0,2,two_directions
36190,Brooklyn,2023-05-07,2023,5,7,9003591,POINT (999725.6730184525 192836.2813155484),MYRTLE AVENUE,Throop Avenue,Tompkins Houses Pedestrian Path,1711.0,3168.0,2341.0,7220.0,2,two_directions
36190,Brooklyn,2023-05-08,2023,5,8,136426,POINT (993737.2065129309 153954.92937729936),OCEAN PARKWAY,Parkway Court,Avenue Y,470.0,597.0,443.0,1510.0,1,one_direction
36190,Brooklyn,2023-05-08,2023,5,8,150051,POINT (1000710.2377161981 183056.38482846253),EASTERN PARKWAY,Albany Avenue,Kingston Avenue,1212.0,1376.0,1167.0,3755.0,2,two_directions
36190,Brooklyn,2023-05-08,2023,5,8,163568,POINT (991822.3175400647 171004.37029501557),OCEAN PARKWAY,Ditmas Avenue,Dead end,567.0,646.0,549.0,1762.0,1,one_direction
36190,Brooklyn,2023-05-08,2023,5,8,167107,POINT (1007710.5491228423 159113.99335962714),FLATBUSH AVENUE,Dead End,Belt Parkway Exit 11 North Wb,15597.0,19232.0,13723.0,48552.0,2,two_directions
36190,Brooklyn,2023-05-08,2023,5,8,191420,POINT (1009641.7787188389 177763.87165765063),LINDEN BOULEVARD,Dead End,Dead end,2401.0,2461.0,1660.0,6522.0,2,two_directions
36190,Brooklyn,2023-05-09,2023,5,9,136426,POINT (993737.2065129309 153954.92937729936),OCEAN PARKWAY,Parkway Court,Avenue Y,468.0,594.0,445.0,1507.0,1,one_direction
36190,Brooklyn,2023-05-09,2023,5,9,150051,POINT (1000710.2377161981 183056.38482846253),EASTERN PARKWAY,Albany Avenue,Kingston Avenue,1190.0,1787.0,1138.0,4115.0,2,two_directions
36190,Brooklyn,2023-05-09,2023,5,9,163568,POINT (991822.3175400647 171004.37029501557),OCEAN PARKWAY,Ditmas Avenue,Dead end,635.0,597.0,464.0,1696.0,1,one_direction
36190,Brooklyn,2023-05-09,2023,5,9,167107,POINT (1007710.5491228423 159113.99335962714),FLATBUSH AVENUE,Dead End,Belt Parkway Exit 11 North Wb,16131.0,18752.0,14014.0,48897.0,2,two_directions
36190,Brooklyn,2023-05-09,2023,5,9,191420,POINT (1009641.7787188389 177763.87165765063),LINDEN BOULEVARD,Dead End,Dead end,2254.0,2489.0,1587.0,6330.0,2,two_directions
36190,Brooklyn,2023-05-10,2023,5,10,136426,POINT (993737.2065129309 153954.92937729936),OCEAN PARKWAY,Parkway Court,Avenue Y,459.0,598.0,462.0,1519.0,1,one_direction
36190,Brooklyn,2023-05-10,2023,5,10,150051,POINT (1000710.2377161981 183056.38482846253),EASTERN PARKWAY,Albany Avenue,Kingston Avenue,1119.0,1362.0,1041.0,3522.0,2,two_directions
36190,Brooklyn,2023-05-10,2023,5,10,163568,POINT (991822.3175400647 171004.37029501557),OCEAN PARKWAY,Ditmas Avenue,Dead end,594.0,653.0,464.0,1711.0,1,one_direction
36190,Brooklyn,2023-05-10,2023,5,10,167107,POINT (1007710.5491228423 159113.99335962714),FLATBUSH AVENUE,Dead End,Belt Parkway Exit 11 North Wb,15772.0,18635.0,13980.0,48387.0,2,two_directions
36190,Brooklyn,2023-05-10,2023,5,10,191420,POINT (1009641.7787188389 177763.87165765063),LINDEN BOULEVARD,Dead End,Dead end,2452.0,2728.0,1825.0,7005.0,2,two_directions
36190,Brooklyn,2023-05-11,2023,5,11,136426,POINT (993737.2065129309 153954.92937729936),OCEAN PARKWAY,Parkway Court,Avenue Y,469.0,581.0,459.0,1509.0,1,one_direction
36190,Brooklyn,2023-05-11,2023,5,11,150051,POINT (1000710.2377161981 183056.38482846253),EASTERN PARKWAY,Albany Avenue,Kingston Avenue,1268.0,1439.0,1079.0,3786.0,2,two_directions
36190,Brooklyn,2023-05-11,2023,5,11,163568,POINT (991822.3175400647 171004.37029501557),OCEAN PARKWAY,Ditmas Avenue,Dead end,608.0,670.0,529.0,1807.0,1,one_direction
36190,Brooklyn,2023-05-11,2023,5,11,167107,POINT (1007710.5491228423 159113.99335962714),FLATBUSH AVENUE,Dead End,Belt Parkway Exit 11 North Wb,16326.0,18616.0,14839.0,49781.0,2,two_directions
36190,Brooklyn,2023-05-11,2023,5,11,191420,POINT (1009641.7787188389 177763.87165765063),LINDEN BOULEVARD,Dead End,Dead end,2602.0,2858.0,1957.0,7417.0,2,two_directions
36190,Brooklyn,2023-05-12,2023,5,12,136426,POINT (993737.2065129309 153954.92937729936),OCEAN PARKWAY,Parkway Court,Avenue Y,488.0,626.0,368.0,1482.0,1,one_direction
36190,Brooklyn,2023-05-12,2023,5,12,150051,POINT (1000710.2377161981 183056.38482846253),EASTERN PARKWAY,Albany Avenue,Kingston Avenue,1288.0,1499.0,969.0,3756.0,2,two_directions
36190,Brooklyn,2023-05-12,2023,5,12,163568,POINT (991822.3175400647 171004.37029501557),OCEAN PARKWAY,Ditmas Avenue,Dead end,495.0,739.0,467.0,1701.0,1,one_direction
36190,Brooklyn,2023-05-12,2023,5,12,167107,POINT (1007710.5491228423 159113.99335962714),FLATBUSH AVENUE,Dead End,Belt Parkway Exit 11 North Wb,16171.0,19674.0,14711.0,50556.0,2,two_directions
36190,Brooklyn,2023-05-12,2023,5,12,191420,POINT (1009641.7787188389 177763.87165765063),LINDEN BOULEVARD,Dead End,Dead end,2053.0,3263.0,2507.0,7823.0,2,two_directions
36190,Brooklyn,2023-05-13,2023,5,13,136426,POINT (993737.2065129309 153954.92937729936),OCEAN PARKWAY,Parkway Court,Avenue Y,249.0,355.0,360.0,964.0,1,one_direction
36190,Brooklyn,2023-05-13,2023,5,13,150051,POINT (1000710.2377161981 183056.38482846253),EASTERN PARKWAY,Albany Avenue,Kingston Avenue,537.0,960.0,897.0,2394.0,2,two_directions
36190,Brooklyn,2023-05-13,2023,5,13,163568,POINT (991822.3175400647 171004.37029501557),OCEAN PARKWAY,Ditmas Avenue,Dead end,285.0,475.0,471.0,1231.0,1,one_direction
36190,Brooklyn,2023-05-13,2023,5,13,167107,POINT (1007710.5491228423 159113.99335962714),FLATBUSH AVENUE,Dead End,Belt Parkway Exit 11 North Wb,13085.0,18049.0,15383.0,46517.0,2,two_directions
36190,Brooklyn,2023-05-13,2023,5,13,191420,POINT (1009641.7787188389 177763.87165765063),LINDEN BOULEVARD,Dead End,Dead end,1946.0,3072.0,2457.0,7475.0,2,two_directions
36190,Brooklyn,2023-05-14,2023,5,14,136426,POINT (993737.2065129309 153954.92937729936),OCEAN PARKWAY,Parkway Court,Avenue Y,359.0,640.0,417.0,1416.0,1,one_direction
36190,Brooklyn,2023-05-14,2023,5,14,150051,POINT (1000710.2377161981 183056.38482846253),EASTERN PARKWAY,Albany Avenue,Kingston Avenue,679.0,1307.0,1148.0,3134.0,2,two_directions
36190,Brooklyn,2023-05-14,2023,5,14,163568,POINT (991822.3175400647 171004.37029501557),OCEAN PARKWAY,Ditmas Avenue,Dead end,369.0,656.0,497.0,1522.0,1,one_direction
36190,Brooklyn,2023-05-14,2023,5,14,167107,POINT (1007710.5491228423 159113.99335962714),FLATBUSH AVENUE,Dead End,Belt Parkway Exit 11 North Wb,11612.0,18383.0,14650.0,44645.0,2,two_directions
36190,Brooklyn,2023-05-14,2023,5,14,191420,POINT (1009641.7787188389 177763.87165765063),LINDEN BOULEVARD,Dead End,Dead end,1613.0,2959.0,2218.0,6790.0,2,two_directions
36190,Brooklyn,2023-06-10,2023,6,10,138751,POINT (1009836.9342472678 154801.48054019318),BELT PARKWAY,Dead End,Dead end,9507.0,4875.0,7384.0,21766.0,1,one_direction
36190,Brooklyn,2023-06-10,2023,6,10,141299,POINT (1011277.019428645 157943.8353518588),BELT PARKWAY,Dead End,Dead end,6851.0,0.0,2910.0,9761.0,1,one_direction
36190,Brooklyn,2023-06-10,2023,6,10,144319,POINT (1003862.9011387405 204427.39840513913),KOSCIUSZKO BRIDGE,Newtown Creek Shoreline,Dead end,0.0,995.0,1710.0,2705.0,1,one_direction
36190,Brooklyn,2023-06-10,2023,6,10,190653,POINT (986764.3533778538 152969.054750811),BELT PARKWAY,Dead End,Dead end,1507.0,2542.0,1372.0,5421.0,1,one_direction
36190,Brooklyn,2023-06-11,2023,6,11,138751,POINT (1009836.9342472678 154801.48054019318),BELT PARKWAY,Dead End,Dead end,8820.0,1849.0,7961.0,18630.0,1,one_direction
36190,Brooklyn,2023-06-11,2023,6,11,141299,POINT (1011277.019428645 157943.8353518588),BELT PARKWAY,Dead End,Dead end,10212.0,1860.0,5179.0,17251.0,1,one_direction
36190,Brooklyn,2023-06-11,2023,6,11,144319,POINT (1003862.9011387405 204427.39840513913),KOSCIUSZKO BRIDGE,Newtown Creek Shoreline,Dead end,897.0,996.0,2907.0,4800.0,1,one_direction
36190,Brooklyn,2023-06-11,2023,6,11,190653,POINT (986764.3533778538 152969.054750811),BELT PARKWAY,Dead End,Dead end,1299.0,2579.0,1168.0,5046.0,1,one_direction
36190,Brooklyn,2023-06-12,2023,6,12,138751,POINT (1009836.9342472678 154801.48054019318),BELT PARKWAY,Dead End,Dead end,5125.0,5492.0,11257.0,21874.0,1,one_direction
36190,Brooklyn,2023-06-12,2023,6,12,141299,POINT (1011277.019428645 157943.8353518588),BELT PARKWAY,Dead End,Dead end,8012.0,3299.0,13255.0,24566.0,1,one_direction
36190,Brooklyn,2023-06-12,2023,6,12,144319,POINT (1003862.9011387405 204427.39840513913),KOSCIUSZKO BRIDGE,Newtown Creek Shoreline,Dead end,1931.0,5588.0,10387.0,17906.0,1,one_direction
36190,Brooklyn,2023-06-12,2023,6,12,190653,POINT (986764.3533778538 152969.054750811),BELT PARKWAY,Dead End,Dead end,1372.0,2231.0,1093.0,4696.0,1,one_direction
36190,Brooklyn,2023-06-13,2023,6,13,138751,POINT (1009836.9342472678 154801.48054019318),BELT PARKWAY,Dead End,Dead end,0.0,1957.0,13483.0,15440.0,1,one_direction
36190,Brooklyn,2023-06-13,2023,6,13,141299,POINT (1011277.019428645 157943.8353518588),BELT PARKWAY,Dead End,Dead end,3786.0,1958.0,12425.0,18169.0,1,one_direction
36190,Brooklyn,2023-06-13,2023,6,13,144319,POINT (1003862.9011387405 204427.39840513913),KOSCIUSZKO BRIDGE,Newtown Creek Shoreline,Dead end,9890.0,10994.0,5517.0,26401.0,1,one_direction
36190,Brooklyn,2023-06-13,2023,6,13,190653,POINT (986764.3533778538 152969.054750811),BELT PARKWAY,Dead End,Dead end,1934.0,2620.0,1630.0,6184.0,1,one_direction
36190,Brooklyn,2023-06-14,2023,6,14,138751,POINT (1009836.9342472678 154801.48054019318),BELT PARKWAY,Dead End,Dead end,10587.0,1986.0,6991.0,19564.0,1,one_direction
36190,Brooklyn,2023-06-14,2023,6,14,141299,POINT (1011277.019428645 157943.8353518588),BELT PARKWAY,Dead End,Dead end,6454.0,2718.0,16437.0,25609.0,1,one_direction
36190,Brooklyn,2023-06-14,2023,6,14,144319,POINT (1003862.9011387405 204427.39840513913),KOSCIUSZKO BRIDGE,Newtown Creek Shoreline,Dead end,996.0,6364.0,11531.0,18891.0,1,one_direction
36190,Brooklyn,2023-06-14,2023,6,14,190653,POINT (986764.3533778538 152969.054750811),BELT PARKWAY,Dead End,Dead end,1955.0,2746.0,1348.0,6049.0,1,one_direction
